_id,background,name,plat_id,wdzj_plat_id,status,finished
3543,,美利金融,3543,3543,转型,1
1902,,网络金融交易所,1902,1902,停业,1
1886,,本利网,1886,1886,停业,1
3078,,亚丰金融,3078,3078,停业,1
986,,360贷贷网,986,986,停业,1
1283,,六六投资,1283,1283,停业,1
3178,,民合贷,3178,3178,停业,1
4226,,安逸宝,4226,4226,停业,1
6030,,国谟财富,6030,6030,停业,1
6085,,高兴贷,6085,6085,停业,1
6088,,靠谱投资,6088,6088,停业,1
721,,融之源在线,721,721,停业,1
3568,,金银富,3568,3568,停业,1
4166,,财迷包包,4166,4166,停业,1
4591,,飞腾财富,4591,4591,停业,1
4611,,云朵轻,4611,4611,停业,1
5069,,众赢创投,5069,5069,停业,1
2893,,理融宝,2893,2893,停业,1
4499,,国阳投融,4499,4499,停业,1
3666,,宝驼贷,3666,3666,停业,1
5833,,公主理财,5833,5833,停业,1
5847,,肥猫理财,5847,5847,停业,1
4620,,水珠钱包,4620,4620,转型,1
4601,,德纯财富,4601,4601,停业,1
4603,,耀毅投资,4603,4603,停业,1
4604,,天申金融,4604,4604,停业,1
4605,,尚蒙亿汇,4605,4605,停业,1
6049,,资商金融,6049,6049,停业,1
4901,,润发财富,4901,4901,停业,1
2633,,立农在线,2633,2633,停业,1
5410,,浙星财富,5410,5410,停业,1
5699,,文通财富,5699,5699,停业,1
194,,信诚金服,194,194,停业,1
1603,,安盈创富,1603,1603,停业,1
2037,,当贷网,2037,2037,停业,1
3889,,汇晟金易贷,3889,3889,停业,1
5374,,加利帮,5374,5374,停业,1
2013,,抱团贷,2013,2013,停业,1
3793,,一起金融,3793,3793,停业,1
4861,,天安房客,4861,4861,停业,1
3306,,新薪贷,3306,3306,停业,1
3336,,柚美理财,3336,3336,转型,1
1511,,顺E贷,1511,1511,停业,1
5997,,即富财富,5997,5997,停业,1
401,,神州贷,401,401,停业,1
1421,,658金融网,1421,1421,停业,1
4445,,银河财富,4445,4445,停业,1
5834,,美信财富,5834,5834,停业,1
997,,五A贷,997,997,转型,1
1402,,众合投资,1402,1402,停业,1
2518,,玉器贷,2518,2518,停业,1
2956,,凌锐财富,2956,2956,停业,1
6066,,绿之篮投资,6066,6066,停业,1
1257,,麟鑫贷,1257,1257,停业,1
2118,,百利贷,2118,2118,停业,1
2785,,汇集金融,2785,2785,停业,1
3141,,每每贷,3141,3141,停业,1
3603,,存贷汇,3603,3603,停业,1
3902,,乐米金服,3902,3902,停业,1
3987,,银海颐乐,3987,3987,停业,1
4489,,宜帮金融,4489,4489,停业,1
4518,,港投创本,4518,4518,停业,1
4519,,翰益投资,4519,4519,停业,1
4542,,恒运坤城,4542,4542,停业,1
5004,,金沙e贷,5004,5004,停业,1
5623,,我就爱车,5623,5623,停业,1
6072,,金鼎和财富,6072,6072,停业,1
991,,寻钱网,991,991,转型,1
845,,隆万创投,845,845,停业,1
1391,,聚火投资,1391,1391,停业,1
5542,,投融客,5542,5542,停业,1
6013,,金蚂蚁,6013,6013,停业,1
6074,,玖那里金融在线,6074,6074,停业,1
2571,,迅捷贷,2571,2571,停业,1
4269,,帮成贷,4269,4269,停业,1
4336,,钢镚在线,4336,4336,停业,1
5305,,胤赞投资,5305,5305,停业,1
5737,,瑞通易贷德州站,5737,5737,停业,1
6173,,瑞通易贷临淄站,6173,6173,停业,1
4230,,藏象农业众创,4230,4230,转型,1
1778,,点点聚宝,1778,1778,停业,1
1816,,安付贷,1816,1816,停业,1
2249,,百强贷,2249,2249,停业,1
2394,,钱所未有,2394,2394,停业,1
5777,,聪付宝,5777,5777,停业,1
6064,,金信理财,6064,6064,停业,1
871,,乐驰金服,871,871,停业,1
1060,,钱贷子金融,1060,1060,停业,1
4241,,众汇通,4241,4241,停业,1
6068,,八仙宝,6068,6068,停业,1
943,,帮侬贷,943,943,停业,1
1686,,华涌贷,1686,1686,停业,1
6060,,华夏投,6060,6060,停业,1
2873,,农丰贷,2873,2873,停业,1
5261,,乾友金融,5261,5261,停业,1
3022,,轻创贷,3022,3022,转型,1
1203,,聚汇投资,1203,1203,停业,1
1880,,景云网,1880,1880,停业,1
3805,,聚联创投,3805,3805,停业,1
3883,,贝格富,3883,3883,停业,1
1510,,商汇财富,1510,1510,停业,1
2038,,爱投点,2038,2038,停业,1
2385,,鑫元汇,2385,2385,停业,1
5628,,信泽创投,5628,5628,停业,1
6018,,赛客学生借贷行,6018,6018,停业,1
3415,,明志财富,3415,3415,停业,1
6065,,喜蓝理财,6065,6065,停业,1
863,,金钱窝,863,863,停业,1
1558,,致盈贷,1558,1558,停业,1
1762,,广发金融,1762,1762,停业,1
5664,,晋财网,5664,5664,停业,1
1626,,点滴聚,1626,1626,停业,1
1789,,富通财富,1789,1789,停业,1
5614,,拾贝财富,5614,5614,停业,1
5837,,快车在线,5837,5837,停业,1
2815,,进化互联,2815,2815,停业,1
5088,,盟利贷,5088,5088,停业,1
5205,,润合贷,5205,5205,转型,1
1911,,利人金融（沪）,1911,1911,停业,1
1478,,爱帮贷,1478,1478,停业,1
3556,,花橙金融,3556,3556,停业,1
3897,,富亿理财,3897,3897,停业,1
5162,,升升易贷,5162,5162,停业,1
5202,,安盛创投,5202,5202,停业,1
6063,,荣瑞财富,6063,6063,停业,1
5169,,贵商贷,5169,5169,停业,1
5443,,嘉金金融,5443,5443,停业,1
5422,,拓坤投资,5422,5422,停业,1
673,,招财网,673,673,转型,1
1488,,聚恒贷,1488,1488,停业,1
1644,,吉成贷,1644,1644,停业,1
1714,,惠信贷,1714,1714,停业,1
2555,,鑫隆财富,2555,2555,停业,1
3824,,有米行,3824,3824,停业,1
5440,,易能贷,5440,5440,停业,1
1103,,银佰汇,1103,1103,停业,1
3522,,采利网,3522,3522,停业,1
4981,,张家港金融网,4981,4981,停业,1
5296,,元气贷,5296,5296,停业,1
6087,,爱融汇,6087,6087,停业,1
6067,,云豆豆金融,6067,6067,停业,1
1405,,四联贷,1405,1405,停业,1
6181,,保财贷,6181,6181,停业,1
7244,,尊诚财富,7244,7244,停业,1
1661,,联贷天下,1661,1661,转型,1
476,,苏聚创投,476,476,停业,1
830,,爱康投资,830,830,停业,1
1277,,三惠富邦,1277,1277,停业,1
1703,,万泽财富,1703,1703,停业,1
2156,,智信创富,2156,2156,停业,1
2376,,家合资本,2376,2376,停业,1
3752,,益农贷,3752,3752,停业,1
4049,,万度财富,4049,4049,停业,1
4368,,车酷网,4368,4368,停业,1
4727,,妃云阁,4727,4727,停业,1
4921,,旺金所,4921,4921,停业,1
5952,,有声投资,5952,5952,停业,1
5966,,小眼镜,5966,5966,停业,1
5967,,万锦创投,5967,5967,停业,1
6026,,玖昌财富,6026,6026,停业,1
6062,,群贷网,6062,6062,停业,1
6126,,加银贷,6126,6126,停业,1
6280,,华东理财,6280,6280,停业,1
599,,易安贷,599,599,停业,1
761,,金源创投,761,761,停业,1
1285,,钱潮网,1285,1285,停业,1
1672,,UU贷,1672,1672,停业,1
2448,,意投财富,2448,2448,停业,1
2643,,益丰贷,2643,2643,停业,1
2713,,丰益贷,2713,2713,停业,1
3734,,昆山贷款网,3734,3734,停业,1
4908,,惠亿信投,4908,4908,停业,1
5186,,天涯贷,5186,5186,停业,1
5880,,壹世纪,5880,5880,停业,1
5883,,鼎超智能科技,5883,5883,停业,1
5884,,广盛宝金融,5884,5884,停业,1
5891,,钱易贷,5891,5891,停业,1
5927,,宏基财富,5927,5927,停业,1
6333,,优品贷,6333,6333,停业,1
309,,年享财富,309,309,停业,1
484,,学贷网,484,484,停业,1
2082,,鼎天贷,2082,2082,停业,1
3312,,诺米宝,3312,3312,停业,1
3731,,贷快贷,3731,3731,停业,1
3849,,快帮网,3849,3849,停业,1
4597,,盟邦天下,4597,4597,停业,1
5608,,非常贷,5608,5608,停业,1
5646,,诚易贷,5646,5646,停业,1
5860,,汇通金融,5860,5860,停业,1
5908,,德尚创投,5908,5908,停业,1
5975,,国华宝贷,5975,5975,停业,1
5978,,鼎鑫贷,5978,5978,停业,1
5985,,江山财富,5985,5985,停业,1
5990,,天琴创投,5990,5990,停业,1
5991,,铁信创投,5991,5991,停业,1
6000,,天汇融,6000,6000,停业,1
1337,,第1车贷,1337,1337,转型,1
2030,,投金所,2030,2030,转型,1
3582,,佰富行,3582,3582,停业,1
3637,,联恒金融,3637,3637,停业,1
3647,,联保通,3647,3647,停业,1
3542,,介投行,3542,3542,停业,1
5161,,车友易贷,5161,5161,停业,1
6106,,邦你贷,6106,6106,停业,1
3597,,爱银网,3597,3597,停业,1
3693,,中闽创投,3693,3693,停业,1
5524,,富本速贷,5524,5524,停业,1
5889,,联贷365,5889,5889,停业,1
5909,,帝信网,5909,5909,停业,1
1665,,智捷汇通,1665,1665,停业,1
4157,,天财猫,4157,4157,停业,1
5362,,汇金所,5362,5362,停业,1
6206,,轻松贷,6206,6206,停业,1
837,,实名贷,837,837,停业,1
1508,,汇南创投,1508,1508,停业,1
2509,,蜜蜂融,2509,2509,停业,1
4418,,八戒理财,4418,4418,停业,1
1091,,盛信金融,1091,1091,停业,1
4309,,协盈网,4309,4309,停业,1
4525,,天石金融,4525,4525,停业,1
5635,,融通恒信,5635,5635,停业,1
5897,,新势力宜贷,5897,5897,停业,1
5959,,四联易贷,5959,5959,停业,1
4480,,钱生财,4480,4480,停业,1
5495,,苏金所,5495,5495,停业,1
1118,,易钱票贷,1118,1118,停业,1
2213,,望洲易贷,2213,2213,停业,1
4744,,乾宝理财,4744,4744,停业,1
2168,,西海诚鑫财富,2168,2168,停业,1
4196,,宜贷在线,4196,4196,停业,1
6100,,至融天下,6100,6100,停业,1
6109,,卡卡贷,6109,6109,停业,1
3011,,贝壳金服,3011,3011,停业,1
1588,,春言金融,1588,1588,停业,1
1835,,新一贷,1835,1835,停业,1
2056,,益大家金融,2056,2056,停业,1
2207,,银通泰,2207,2207,停业,1
2252,,广发财富,2252,2252,停业,1
2276,,第一账房,2276,2276,停业,1
2370,,汇通贷,2370,2370,停业,1
2799,,诚信友贷,2799,2799,停业,1
5558,,17理财网,5558,5558,停业,1
1305,,银亿通网贷,1305,1305,停业,1
1744,,金包谷,1744,1744,停业,1
1768,,增值e,1768,1768,停业,1
751,,信任时贷,751,751,停业,1
6101,,妈妈金库,6101,6101,停业,1
1470,,合盈贷,1470,1470,停业,1
2007,,滴滴车贷,2007,2007,停业,1
5471,,浦信财行,5471,5471,停业,1
5845,,华商贷,5845,5845,停业,1
6045,,瑞德贷,6045,6045,停业,1
6046,,晟欧财富,6046,6046,停业,1
1406,,金金宝,1406,1406,停业,1
1839,,和润网,1839,1839,停业,1
4077,,玉宝贷,4077,4077,停业,1
4079,,宜贷投,4079,4079,停业,1
4948,,德誉P2P,4948,4948,停业,1
1894,,财富之门,1894,1894,停业,1
5423,,易利通,5423,5423,停业,1
5862,,宜企融,5862,5862,停业,1
5890,,前海机器人,5890,5890,停业,1
1390,,易贷宝,1390,1390,转型,1
227,,中国二手车,227,227,停业,1
254,,鼎力投资,254,254,停业,1
771,,携行天下,771,771,停业,1
1027,,微众筹,1027,1027,停业,1
1414,,鑫金所,1414,1414,停业,1
1580,,金桥创投,1580,1580,停业,1
1938,,易合贷,1938,1938,停业,1
3394,,好融e贷,3394,3394,停业,1
5993,,聚融易贷,5993,5993,停业,1
1214,,元贷通,1214,1214,停业,1
1236,,新财富365,1236,1236,停业,1
2521,,卓洋易贷,2521,2521,停业,1
2819,,景金贷,2819,2819,停业,1
4914,,信农普惠,4914,4914,停业,1
1325,,币胜贷,1325,1325,停业,1
3167,,储亿宝财富,3167,3167,停业,1
3634,,旅融在线,3634,3634,停业,1
5087,,天玺财富,5087,5087,停业,1
6095,,石门财富,6095,6095,停业,1
6118,,聚合信贷,6118,6118,停业,1
5210,,帮你投,5210,5210,停业,1
6096,,益家理财,6096,6096,停业,1
6097,,中国民穗易贷,6097,6097,停业,1
353,,三合贷,353,353,停业,1
376,,好利贷,376,376,停业,1
1705,,融邦网,1705,1705,停业,1
5577,,钱讯贷,5577,5577,停业,1
5898,,苹果财富,5898,5898,停业,1
3864,,长金保,3864,3864,停业,1
6259,,金意创投,6259,6259,停业,1
1174,,银港在线,1174,1174,停业,1
1367,,富瑞财富,1367,1367,停业,1
1925,,高安创投,1925,1925,停业,1
5870,,小丸子理财,5870,5870,停业,1
5873,,中联新源投资,5873,5873,停业,1
6024,,麻雀财富,6024,6024,停业,1
921,,永利财富（粤）,921,921,停业,1
1310,,万绿创投,1310,1310,停业,1
1671,,麦钱网,1671,1671,停业,1
3874,,惠众e金,3874,3874,停业,1
4214,,稳信金融,4214,4214,停业,1
803,,金易贷,803,803,停业,1
1265,,宜佳财富,1265,1265,停业,1
2094,,太安全,2094,2094,停业,1
2341,,借贷云盘,2341,2341,停业,1
3026,,壹点金服校园金融,3026,3026,停业,1
3508,,钱生钱,3508,3508,停业,1
3958,,金蝶金链,3958,3958,停业,1
4053,,吉来宝,4053,4053,停业,1
4202,,宁金所,4202,4202,停业,1
4268,,润顺财富,4268,4268,停业,1
4756,,润信新世纪,4756,4756,停业,1
2151,,盛金所,2151,2151,停业,1
3234,,瑞城财富,3234,3234,停业,1
3380,,支点金融,3380,3380,停业,1
3478,,小猫钱钱,3478,3478,停业,1
957,,六合网,957,957,转型,1
1096,,V5金融,1096,1096,停业,1
4208,,际盈财富,4208,4208,停业,1
6110,,优途贷,6110,6110,停业,1
6182,,联丰投资,6182,6182,停业,1
3873,,享福宝,3873,3873,停业,1
4323,,助力金融,4323,4323,停业,1
5630,,燕赵百姓理财网,5630,5630,停业,1
4035,,仁我行,4035,4035,停业,1
4979,,天鑫贷,4979,4979,停业,1
5174,,趣豆理财,5174,5174,停业,1
6035,,日日红财富,6035,6035,停业,1
1029,,飞融网,1029,1029,停业,1
1800,,大博鑫财富,1800,1800,停业,1
5469,,随手贷,5469,5469,停业,1
3571,,乐成贷,3571,3571,停业,1
5059,,天加利,5059,5059,停业,1
5263,,安其拉财富,5263,5263,停业,1
792,,城商行,792,792,停业,1
3643,,苏州贷,3643,3643,停业,1
5197,,远古时代,5197,5197,停业,1
1177,,融星行,1177,1177,停业,1
3239,,金猪儿,3239,3239,停业,1
4380,,顶顶网,4380,4380,停业,1
4955,,启利网,4955,4955,停业,1
5848,,盈丰金融,5848,5848,停业,1
98,,好帮贷,98,98,停业,1
1155,,网信财富,1155,1155,停业,1
1795,,壹金所,1795,1795,停业,1
4466,,速学贷,4466,4466,转型,1
3074,,银合金融,3074,3074,停业,1
6036,,闽恒信P2P网贷,6036,6036,停业,1
149,,微金互助,149,149,停业,1
1020,,E借通,1020,1020,停业,1
2161,,通泰贷,2161,2161,停业,1
2233,,花生贷,2233,2233,停业,1
4997,,长安微贷,4997,4997,停业,1
5648,,E财金融,5648,5648,停业,1
2011,,网乐贷,2011,2011,停业,1
1271,,全球贷（皖）,1271,1271,停业,1
3600,,聚赢金服,3600,3600,停业,1
4001,,融贷所,4001,4001,停业,1
6098,,利多多,6098,6098,停业,1
1888,,海英财富,1888,1888,停业,1
3472,,百利汇通金融,3472,3472,停业,1
4470,,艺鑫旺,4470,4470,停业,1
1320,,融途e贷,1320,1320,停业,1
2866,,糖糖贷,2866,2866,停业,1
3747,,富淼财富,3747,3747,停业,1
5424,,人人宝,5424,5424,停业,1
2095,,88贷,2095,2095,停业,1
3965,,小蚂蚁微贷,3965,3965,停业,1
3503,,A+理财,3503,3503,停业,1
3588,,世纪创投,3588,3588,停业,1
4515,,熊猫金服,4515,4515,停业,1
5370,,渝商金融,5370,5370,停业,1
5828,,嘉信创投,5828,5828,停业,1
6094,,云金融,6094,6094,停业,1
6104,,聚鑫易贷,6104,6104,停业,1
4791,,隆克利财富,4791,4791,停业,1
1452,,钱口贷,1452,1452,停业,1
6093,,汇丰众投,6093,6093,停业,1
6107,,捷贷网（鲁）,6107,6107,停业,1
3349,,信宝贷,3349,3349,停业,1
523,,诚壹贷,523,523,停业,1
939,,金融街,939,939,停业,1
1032,,悦投融,1032,1032,停业,1
1082,,鼓腰包,1082,1082,停业,1
2093,,贷贷好,2093,2093,停业,1
2607,,融100,2607,2607,停业,1
2771,,锦如金融,2771,2771,停业,1
3517,,远虑财富,3517,3517,停业,1
1014,,大众易融,1014,1014,停业,1
1449,,合富吧,1449,1449,停业,1
4382,,嘉宝信创投,4382,4382,停业,1
4698,,环球创客,4698,4698,停业,1
5573,,京元信,5573,5573,停业,1
6015,,住购贷,6015,6015,停业,1
2563,,大米金融,2563,2563,停业,1
2449,,中农财富,2449,2449,停业,1
3231,,紫橙金融,3231,3231,停业,1
5976,,万融投资,5976,5976,停业,1
6116,,仓仓贷,6116,6116,停业,1
6033,,吉石宝,6033,6033,停业,1
6112,,汉正街金融,6112,6112,停业,1
4794,,财富在沃,4794,4794,停业,1
5557,,证大e贷,5557,5557,停业,1
593,,瑞安贷,593,593,停业,1
1742,,星理财,1742,1742,停业,1
1396,,易贷金融,1396,1396,停业,1
1514,,飞阳易贷,1514,1514,停业,1
2526,,安信网贷,2526,2526,停业,1
2558,,尊宝理财,2558,2558,停业,1
2737,,永信易贷,2737,2737,停业,1
5158,,冠圣投资,5158,5158,停业,1
5905,,顺发投资,5905,5905,停业,1
1354,,乾融易贷,1354,1354,停业,1
3482,,角分在线,3482,3482,停业,1
1711,,安心金融,1711,1711,停业,1
5160,,车保贷,5160,5160,停业,1
6108,,万钱堂,6108,6108,停业,1
801,,汇盈财富,801,801,停业,1
1407,,芝麻开门,1407,1407,停业,1
1695,,金麦金融,1695,1695,停业,1
3337,,懒猫1688,3337,3337,停业,1
866,,良信财富,866,866,停业,1
3521,,金来股网,3521,3521,停业,1
6114,,港通财富,6114,6114,停业,1
2869,,融易在线,2869,2869,停业,1
3179,,久利网,3179,3179,停业,1
3201,,涌沪行创投,3201,3201,停业,1
6103,,鑫源贷,6103,6103,停业,1
927,,喜来贷,927,927,停业,1
3061,,添亿创投,3061,3061,停业,1
839,,点点理财,839,839,停业,1
1227,,鑫华士,1227,1227,停业,1
1249,,财金所,1249,1249,停业,1
1313,,鲁信宜贷,1313,1313,停业,1
1375,,放心投资,1375,1375,停业,1
1999,,E贝贷,1999,1999,停业,1
2033,,润源财富,2033,2033,停业,1
2060,,超钻金融,2060,2060,停业,1
3751,,国汽金融,3751,3751,停业,1
1867,,小微蚌壳,1867,1867,停业,1
4171,,鸿运当投（鲁）,4171,4171,停业,1
6021,,有闲钱理财,6021,6021,停业,1
6105,,投雪球,6105,6105,停业,1
4141,,御盛理财,4141,4141,停业,1
5474,,国曼投资,5474,5474,停业,1
1787,,渤海创投,1787,1787,停业,1
1843,,臻鑫创投,1843,1843,停业,1
3569,,粮食贷,3569,3569,停业,1
1901,,兴玉融通,1901,1901,停业,1
4088,,魔环电影,4088,4088,停业,1
6099,,益家财富,6099,6099,停业,1
1043,,昌泰网,1043,1043,停业,1
1569,,百顺贷,1569,1569,停业,1
1612,,大王理财,1612,1612,停业,1
1754,,金柿子,1754,1754,停业,1
2017,,发现地,2017,2017,停业,1
2705,,储钱罐,2705,2705,停业,1
2803,,去网贷,2803,2803,停业,1
2955,,纳米时贷,2955,2955,停业,1
3500,,艺融易,3500,3500,停业,1
4334,,财投宝,4334,4334,停业,1
4949,,虔城车贷,4949,4949,停业,1
3066,,金润创投,3066,3066,停业,1
4488,,秒车贷,4488,4488,停业,1
3879,,世富资本,3879,3879,停业,1
4950,,汇金屋,4950,4950,停业,1
5508,,金茂源,5508,5508,停业,1
6152,,佳翔贷,6152,6152,停业,1
5125,,源美理财,5125,5125,停业,1
3963,,趣抓钱,3963,3963,停业,1
6102,,中天和信,6102,6102,停业,1
1504,,金油所,1504,1504,停业,1
1611,,博贷网,1611,1611,停业,1
1905,,宝盖头,1905,1905,停业,1
1966,,比亮贷,1966,1966,停业,1
2706,,浙楚金融,2706,2706,停业,1
6111,,众丁投,6111,6111,停业,1
1028,,存钱网,1028,1028,停业,1
3778,,惠民贷,3778,3778,停业,1
3785,,爱信贷,3785,3785,停业,1
1866,,皖江贷,1866,1866,停业,1
545,,多多智富,545,545,停业,1
734,,国开贷,734,734,停业,1
2721,,汇鑫在线,2721,2721,停业,1
6115,,渔夫网,6115,6115,停业,1
4188,,帮帮金融,4188,4188,停业,1
2473,,乾易宝,2473,2473,停业,1
1808,,电网贷,1808,1808,停业,1
5104,,今后贷,5104,5104,停业,1
855,,广安宏润,855,855,停业,1
5306,,银立方,5306,5306,停业,1
3121,,东郊财富,3121,3121,停业,1
4085,,慧众财富,4085,4085,停业,1
2772,,财大户,2772,2772,停业,1
3927,,有鱼金服,3927,3927,停业,1
4168,,清融网,4168,4168,停业,1
1273,,汇德行,1273,1273,停业,1
2577,,蓝筹汇,2577,2577,停业,1
3191,,银联融投,3191,3191,停业,1
3388,,雨来邦,3388,3388,停业,1
4089,,壹号金融,4089,4089,停业,1
6117,,汇城贷,6117,6117,停业,1
6113,,普金所,6113,6113,停业,1
4894,,ATM云金融,4894,4894,停业,1
5485,,广润贷,5485,5485,转型,1
2415,,金贝艺融,2415,2415,转型,1
2430,,广义贷,2430,2430,停业,1
4734,,中融网金所,4734,4734,停业,1
3779,,徽商易贷,3779,3779,停业,1
5172,,闹钱网,5172,5172,停业,1
2046,,提钱网,2046,2046,停业,1
763,,钱途贷,763,763,停业,1
2157,,银富汇,2157,2157,转型,1
829,,苗木之家,829,829,停业,1
4055,,同鑫创投,4055,4055,停业,1
5209,,信之宝,5209,5209,停业,1
656,,一元投资,656,656,停业,1
793,,盈赢贷,793,793,停业,1
831,,e快钱,831,831,停业,1
844,,满地易贷,844,844,停业,1
2015,,富民网贷,2015,2015,停业,1
2540,,A资本,2540,2540,停业,1
3128,,快手理财,3128,3128,停业,1
563,,优悦贷,563,563,停业,1
616,,黄鹤金服,616,616,停业,1
1258,,汇众贷,1258,1258,停业,1
1693,,深金在线,1693,1693,停业,1
2021,,巽邦资产,2021,2021,停业,1
2130,,麦粒金融,2130,2130,停业,1
2135,,巨牛财富,2135,2135,停业,1
2463,,中若财富,2463,2463,停业,1
2556,,联合易贷,2556,2556,停业,1
1079,,贷贷富,1079,1079,停业,1
5046,,融汇创投,5046,5046,停业,1
543,,伯乐易贷,543,543,停业,1
1443,,兴中宝,1443,1443,停业,1
1494,,爱财网,1494,1494,停业,1
1571,,千和投,1571,1571,停业,1
4064,,好利农,4064,4064,停业,1
1783,,家晓车贷,1783,1783,停业,1
4699,,晨诺财富,4699,4699,停业,1
1632,,圣豪贷,1632,1632,停业,1
4468,,鲁中贷,4468,4468,停业,1
1826,,金顺创投,1826,1826,停业,1
1834,,快时贷,1834,1834,停业,1
5080,,小母鸡,5080,5080,停业,1
3299,,玖鑫汇,3299,3299,停业,1
5970,,弈信贷,5970,5970,停业,1
2171,,生财网,2171,2171,停业,1
