_id,background,day,investor_0to1w,investor_100w_up,investor_10to100w,investor_1to10w,name,plat_id,status,wdzj_plat_id,borrower_0to20w,borrower_100w_up,borrower_20to100w,return_rate_diff_0to1m,return_rate_diff_1to2m,return_rate_diff_2to3m,return_rate_diff_3to6m,return_rate_diff_6m_up,complete_time_diff_0to1m,complete_time_diff_1to2m,complete_time_diff_2to3m,complete_time_diff_3to6m,complete_time_diff_6m_up,top_ten_borrower_to_repay,top_ten_investor_to_receice,top_fifty_borrower_to_repay,top_fifty_investor_to_receice,finished
5133_2017-06-30,,2017-06-30,1637,3,166,1397,善林宝,5133,经侦介入,5133,56002,5,2,5.58,6,7.04,7.09,9.83,57693.74,168167.49,186302.26,287496.75,346055.62,62.19,8.33,73.23,22.13,
5133_2017-07-31,,2017-07-31,1223,2,147,1037,善林宝,5133,经侦介入,5133,39475,8,2,5.64,6.02,7,7.65,10.54,6845.43,31311.27,247233,250510.55,286808.05,61.5,9.84,73.79,23.18,
5133_2017-08-31,,2017-08-31,1164,3,136,964,善林宝,5133,经侦介入,5133,26700,0,34,6.81,0,0,7.05,10.07,258.72,0,0,188436.71,245098.75,52.62,10.25,79.92,23.4,
5133_2017-09-30,,2017-09-30,849,9,132,842,善林宝,5133,经侦介入,5133,30966,0,26,6.58,0,6.88,6.95,10.02,358.94,0,1482.56,283598.75,270876,44.07,10.27,73.33,24.61,
5133_2017-10-31,,2017-10-31,641,5,80,607,善林宝,5133,经侦介入,5133,18629,0,15,5.56,0,6.8,6.8,9.6,675.38,0,2826.56,582192.33,407470.58,35.46,9.8,63.33,24.08,
5133_2017-11-30,,2017-11-30,818,2,128,833,善林宝,5133,经侦介入,5133,16801,0,21,6.62,0,7.49,7.72,10.93,1101.72,0,3208.52,289379.17,228211.53,29.92,8.99,55.25,22.4,
5133_2017-12-31,,2017-12-31,575,0,72,561,善林宝,5133,经侦介入,5133,799,0,33,7.16,0,0,7.48,10.2,1329.75,0,0,182393.62,252283.5,28.52,7.35,56.82,20.68,
5133_2018-01-31,,2018-01-31,550,0,90,626,善林宝,5133,经侦介入,5133,0,0,44,0,0,0,7.73,10.64,0,0,0,176926.07,153297.83,20.32,6.75,45.73,18.76,
5133_2018-02-28,,2018-02-28,392,0,62,478,善林宝,5133,经侦介入,5133,6265,0,19,0,6.83,0,7.8,10.24,0,624.74,0,165799.2,101614.79,18.95,6.26,40.62,17.63,
5133_2018-03-31,,2018-03-31,686,0,140,920,善林宝,5133,经侦介入,5133,10382,0,43,0,6.62,0,6.8,9.59,0,841.02,0,143379,142203.1,11.52,5.79,30.73,16.64,
609_2017-08-31,上市系,2017-08-31,94,10,69,65,爱鸿森,609,normal,609,116,0,41,6.78,7.65,0,0,0,15598.36,57780.84,0,0,0,21.4,66.54,73.85,95.04,
609_2017-09-30,上市系,2017-09-30,97,16,70,67,爱鸿森,609,normal,609,92,0,83,6.78,7.68,7.86,0,0,17520.38,51451,150829.5,0,0,17.1,52.51,71.58,92.37,
609_2017-10-31,上市系,2017-10-31,75,17,50,73,爱鸿森,609,normal,609,185,2,35,6.78,7.57,7.86,8.04,8.86,10284.57,2046.83,253521.33,1529,3403,19.76,53.34,65.35,92.54,
609_2017-11-30,上市系,2017-11-30,78,18,55,77,爱鸿森,609,normal,609,1853,2,42,6.78,7.68,7.86,8.1,8.32,1898.14,11084.85,67744,4838,6455.83,16.39,54.66,58.55,92.12,
609_2017-12-31,上市系,2017-12-31,71,18,49,72,爱鸿森,609,normal,609,168,2,36,6.78,7.68,7.86,8.04,8.73,9805.04,22727.67,138431.67,12260,12548.81,18.57,49.54,60.13,88.28,
609_2018-01-31,上市系,2018-01-31,50,12,48,65,爱鸿森,609,normal,609,173,0,25,6.78,6.82,7.86,8.04,10.29,5015.11,4841.72,38783.6,47809,16961.9,19.39,51.3,56.12,86.77,
609_2018-02-28,上市系,2018-02-28,41,14,34,77,爱鸿森,609,normal,609,132,1,34,0,6.78,7.25,8.04,10.75,0,3649,3135.59,11680.6,48949.8,22.49,56.32,63.98,89.22,
609_2018-03-31,上市系,2018-03-31,54,11,47,73,爱鸿森,609,normal,609,20,0,38,0,0,7.75,0,9.89,0,0,39670.07,0,105783.85,22.17,54.32,92.18,89.62,
609_2018-04-30,上市系,2018-04-30,47,4,13,39,爱鸿森,609,normal,609,7,0,11,7.68,0,7.84,0,10.8,3699.5,0,72692.6,0,327733.17,22.41,53.45,91.27,90.03,
609_2018-05-31,上市系,2018-05-31,31,7,21,51,爱鸿森,609,normal,609,10,0,20,0,0,7.76,8.16,8.7,0,0,15632,33729.9,175393.2,26.76,59.3,89.15,90.83,
609_2018-06-30,上市系,2018-06-30,41,2,22,41,爱鸿森,609,normal,609,9,0,12,7.68,0,8.28,8.44,10.8,4460,0,36948,153938.38,235892.67,26.88,60.13,87.79,90.86,
609_2018-07-31,上市系,2018-07-31,39,0,19,37,爱鸿森,609,normal,609,3,0,9,7.68,7.77,7.89,8.22,10.8,2561,238314,97455,259774,607248.33,26.36,60.97,87.4,89.79,
4318_2017-07-31,,2017-07-31,268,6,60,228,玺鉴,4318,跑路,4318,2,17,6,0,6.8,0,9.8,10.8,0,36677.35,0,39318.61,49977.69,51.61,36.18,100,61.26,
4318_2017-08-31,,2017-08-31,213,6,67,292,玺鉴,4318,跑路,4318,7,16,6,0,6.8,0,9.8,10.02,0,27072.89,0,41761.27,109084.8,48.58,36.25,100,59.97,
4318_2017-09-30,,2017-09-30,122,8,69,253,玺鉴,4318,跑路,4318,2,12,15,0,6.8,0,9.8,10.8,0,26767.59,0,33803.83,57465.42,54.07,35.23,100,60.05,
4318_2017-10-31,,2017-10-31,149,11,81,234,玺鉴,4318,跑路,4318,1,13,9,0,6.8,0,9.8,10.8,0,24261.67,0,33428.75,131401.65,59.84,33.76,100,60.85,
4318_2017-11-30,,2017-11-30,193,9,101,336,玺鉴,4318,跑路,4318,6,18,5,0,7.21,0,11.92,11.42,0,24727.44,0,22903.98,58073.81,55.78,34.57,100,58.1,
4318_2017-12-31,,2017-12-31,183,8,91,253,玺鉴,4318,跑路,4318,3,16,8,0,7.96,8.8,9.9,11.53,0,28707.48,117794.62,29211.32,76889.05,55.82,35.26,100,58.03,
4318_2018-01-31,,2018-01-31,178,6,68,196,玺鉴,4318,跑路,4318,16,16,10,0,6.8,8.8,9.8,10.8,0,28867.67,34736.37,63778.83,88337.4,54.98,38.12,100,61.32,
4318_2018-02-28,,2018-02-28,162,9,70,195,玺鉴,4318,跑路,4318,9,15,11,0,7.26,8.8,9.8,10.8,0,22297.82,37617.92,30232.33,167510,56.94,36.16,99.99,60.22,
4318_2018-03-31,,2018-03-31,371,9,181,606,玺鉴,4318,跑路,4318,22,24,15,0,7.8,8.8,9.8,10.8,0,11617.21,66729.77,18710.73,31478.6,47.98,25.8,99.87,47.68,
4318_2018-04-30,,2018-04-30,408,8,124,392,玺鉴,4318,跑路,4318,4,23,19,0,7.8,0,9.8,11.21,0,15598.64,0,47434.13,71848.92,42.12,31.75,96.82,54.99,
4318_2018-05-31,,2018-05-31,159,14,102,258,玺鉴,4318,跑路,4318,3,26,11,0,7.84,0,11.21,12.79,0,19595.3,0,19809.57,55019.59,38.2,34.22,92.46,60.96,
4318_2018-06-30,,2018-06-30,92,14,87,199,玺鉴,4318,跑路,4318,2,23,5,0,7.81,0,9.8,11.8,0,15886.57,0,36755.93,21953.29,40.95,33.14,92.82,61.65,
2619_2017-03-31,,2017-03-31,134,0,58,221,牛娃互联网金融,2619,normal,2619,15847,0,0,14.3,12.54,11.88,11.88,11.88,0,0,0,0,0,0.58,23.08,1.93,52.51,
2619_2017-04-30,,2017-04-30,123,3,63,241,牛娃互联网金融,2619,normal,2619,21597,0,0,14.3,11.88,11.88,11.88,11.88,0,0,0,0,0,0.4,25.86,1.52,58.65,
2619_2017-05-31,,2017-05-31,179,0,50,220,牛娃互联网金融,2619,normal,2619,17230,0,0,14.32,13.48,11.88,11.88,11.88,0.01,0,0.02,0.01,0,0.45,25,1.78,59.68,
2619_2017-06-30,,2017-06-30,119,5,85,256,牛娃互联网金融,2619,normal,2619,28653,0,0,14.34,11.88,11.88,11.88,11.88,0,0,0,0,0,0.33,25.24,1.17,61.54,
2619_2017-07-31,,2017-07-31,121,7,93,236,牛娃互联网金融,2619,normal,2619,30006,0,0,14.34,11.88,0,11.88,11.88,0.02,0,0,0,0,0.24,26.3,0.95,63.36,
2619_2017-08-31,,2017-08-31,99,7,99,246,牛娃互联网金融,2619,normal,2619,27533,0,0,14.34,14.4,0,0,0,0.06,0.05,0,0,0,0.2,26.78,0.87,60.9,
2619_2017-09-30,,2017-09-30,93,7,98,256,牛娃互联网金融,2619,normal,2619,23419,0,0,14.31,14.4,0,0,0,0.01,0,0,0,0,0.21,26.53,0.9,59.39,
2619_2017-10-31,,2017-10-31,88,13,110,261,牛娃互联网金融,2619,normal,2619,24960,0,0,14.33,14.4,0,0,0,0.02,0.06,0,0,0,0.21,27.05,0.87,62.37,
2619_2017-11-30,,2017-11-30,140,15,116,257,牛娃互联网金融,2619,normal,2619,26481,0,0,11.48,14.4,0,0,0,0.02,0,0,0,0,0.3,26.02,1,62.03,
2619_2017-12-31,,2017-12-31,194,2,90,283,牛娃互联网金融,2619,normal,2619,15222,0,0,8.23,14.4,0,0,0,0,0,0,0,0,0.62,22.44,2.01,53.07,
2619_2018-01-31,,2018-01-31,172,3,99,254,牛娃互联网金融,2619,normal,2619,12586,0,0,7.94,14.4,0,0,0,0,0,0,0,0,0.52,26.7,1.91,60.41,
2619_2018-02-28,,2018-02-28,120,0,38,278,牛娃互联网金融,2619,normal,2619,6527,0,0,14.4,0,0,0,0,0,0,0,0,0,0.72,14.25,3,42.54,
3346_2017-06-30,,2017-06-30,1084,2,47,407,钱满仓,3346,提现困难,3346,40,2,56,7.17,10.81,0,10.68,12.4,121813.32,79613.31,0,110046.35,116128.77,25.11,23.97,68.29,45.15,
3346_2017-07-31,,2017-07-31,1092,1,45,554,钱满仓,3346,提现困难,3346,34,1,68,7,9.9,0,10.18,11.63,171519.56,104536.45,0,132588.54,118012.93,23.81,22.48,66.2,43.68,
3346_2017-08-31,,2017-08-31,633,1,41,309,钱满仓,3346,提现困难,3346,43,0,50,6.95,7.31,0,10.52,11.33,11360.85,173325.36,0,77380.44,212848.76,23.84,22.89,64.74,44.5,
3346_2017-09-30,,2017-09-30,1121,3,48,437,钱满仓,3346,提现困难,3346,122,3,36,7.78,7.83,0,10.91,13.18,7971.74,57910.2,0,71979.66,91461.62,21.24,20.82,57.98,41.19,
3346_2017-10-31,,2017-10-31,1087,2,70,559,钱满仓,3346,提现困难,3346,112,3,41,7.71,7.8,0,10.74,13.3,5644.61,50780.98,0,61392.59,61709.96,20.24,19.71,54.89,40.03,
3346_2017-11-30,,2017-11-30,2787,3,57,669,钱满仓,3346,提现困难,3346,136,3,66,9,7,0,10.13,12.25,12169.98,23901.93,0,57034.4,82033.97,19.96,22.18,52.02,38.67,
3346_2017-12-31,,2017-12-31,1844,4,83,675,钱满仓,3346,提现困难,3346,81,4,115,9.75,0,0,11.11,13.35,53382.13,0,0,42819.18,53192.71,18.97,22.04,46.43,40.21,
3346_2018-01-31,,2018-01-31,1001,3,66,587,钱满仓,3346,提现困难,3346,34,1,121,8.91,12,0,10.61,13.2,76549.02,14208,0,41308.62,50764.35,17.44,21.94,43.8,40.31,
3346_2018-02-28,,2018-02-28,971,1,46,442,钱满仓,3346,提现困难,3346,13,14,10,7.55,0,0,10.41,11.52,16758.83,0,0,21778.29,22176.19,16.06,19.93,43.4,37.41,
3346_2018-03-31,,2018-03-31,1286,0,50,483,钱满仓,3346,提现困难,3346,30,12,13,7.3,0,0,10.02,10.96,25916.76,0,0,23645.39,36373.29,19.07,20.53,50.42,37.25,
3346_2018-04-30,,2018-04-30,1602,1,47,516,钱满仓,3346,提现困难,3346,26,10,25,7,0,0,9.53,10,25545.23,0,0,39920.05,51826.86,22.35,19.92,55.64,37.03,
3346_2018-05-31,,2018-05-31,2237,0,60,886,钱满仓,3346,提现困难,3346,18,16,20,7,0,0,10.62,10.19,24617.07,0,0,31487.7,46705.05,24.88,16.92,60.3,33.28,
rongtongzc_2017-08-31,国资系,2017-08-31,236,5,131,424,融通资产,rongtongzc,normal,418,8,7,50,0,13.51,10,10.58,11.25,0,392.89,251.33,1586.37,631.71,32.84,12.87,69.71,32.48,
rongtongzc_2017-09-30,国资系,2017-09-30,228,1,98,338,融通资产,rongtongzc,normal,418,7,2,49,0,10.57,10.06,10.47,11.22,0,577.5,407.53,384.24,292.04,31.29,14.18,64.87,32.64,
rongtongzc_2017-10-31,国资系,2017-10-31,131,0,41,216,融通资产,rongtongzc,normal,418,11,0,26,0,10,10.07,10.74,11.28,0,63.33,797.78,431.07,176.57,28.97,14.29,60.18,32.54,
rongtongzc_2017-11-30,国资系,2017-11-30,145,2,92,280,融通资产,rongtongzc,normal,418,19,0,46,0,10.13,10.15,10.58,11.13,0,48.6,424.14,432.66,278.48,26.36,14.77,52.88,34.47,
rongtongzc_2017-12-31,国资系,2017-12-31,181,1,142,359,融通资产,rongtongzc,normal,418,19,3,63,0,10.17,10.06,10.54,11.13,0,223.64,230.4,1249.12,1899.29,20.09,14.57,43.08,35.83,
rongtongzc_2018-01-31,国资系,2018-01-31,144,2,105,332,融通资产,rongtongzc,normal,418,19,0,57,0,10,10.06,10.56,11.04,0,348,1064.5,386.95,469.8,15.42,13.81,37.58,36.09,
rongtongzc_2018-02-28,国资系,2018-02-28,138,0,71,271,融通资产,rongtongzc,normal,418,17,0,30,0,11.03,10.99,10.67,11.16,0,0,1351,1115.2,5512.33,5.62,14.28,28.1,36.78,
rongtongzc_2018-03-31,国资系,2018-03-31,111,0,57,296,融通资产,rongtongzc,normal,418,13,0,37,0,10.28,10.23,10.63,10.89,0,325.79,140,231.34,195.41,5.63,14.05,28.14,36.39,
rongtongzc_2018-04-30,国资系,2018-04-30,155,0,91,279,融通资产,rongtongzc,normal,418,17,0,52,0,9.26,10.14,9.08,9.37,0,483.48,273.23,239.9,629.64,5.64,14.07,28.22,36.1,
rongtongzc_2018-05-31,国资系,2018-05-31,188,0,65,300,融通资产,rongtongzc,normal,418,24,0,42,0,8.8,9.43,9.17,9.13,0,258.6,174.33,3559.13,2782,5.62,13.98,28.09,36.13,
rongtongzc_2018-06-30,国资系,2018-06-30,174,2,79,289,融通资产,rongtongzc,normal,418,29,0,52,0,8.63,8.79,8.85,9.16,0,2208.71,933.71,5565.91,8128.4,5.7,14.56,28.49,37.62,
rongtongzc_2018-07-31,国资系,2018-07-31,329,1,69,375,融通资产,rongtongzc,normal,418,67,0,50,0,9.8,9.13,9.22,9.47,0,2761.75,12892.67,21252.35,35546.66,6.22,15.7,31.09,38.07,
4651_2017-08-31,民营系,2017-08-31,6399,0,36,1215,智佳金服,4651,normal,4651,134,0,100,8.99,9.6,11,13,15,55655.91,52448.8,58410.97,45144.57,53350.36,7.64,13.43,26.67,18.9,
4651_2017-09-30,民营系,2017-09-30,3051,0,6,826,智佳金服,4651,normal,4651,191,0,16,9.14,0,11,13,15,57564.61,0,52169.55,46886.26,56579.43,6.84,11.34,24.32,16.7,
4651_2017-10-31,民营系,2017-10-31,3085,0,10,546,智佳金服,4651,normal,4651,218,0,0,9.05,9.71,11,13,15,53337.08,34774.67,50587.13,41040.56,47490.1,6.88,10.93,23.77,16.06,
4651_2017-11-30,民营系,2017-11-30,5182,0,7,1118,智佳金服,4651,normal,4651,248,0,17,8.87,0,11,12.97,15,38877.82,0,33891.71,25197.4,21684.3,6.22,8.57,21.32,13.24,
4651_2017-12-31,民营系,2017-12-31,5934,0,15,1238,智佳金服,4651,normal,4651,260,2,11,8.98,0,0,12.01,15,35346.47,0,0,21675.07,16917.1,6.75,8.33,21.81,13.11,
4651_2018-01-31,民营系,2018-01-31,4532,0,13,1123,智佳金服,4651,normal,4651,284,0,7,8.58,9.5,0,12.21,15,51511.02,21287.06,0,35482.9,22612.65,5.98,7.86,19.57,12.05,
4651_2018-02-28,民营系,2018-02-28,6619,0,9,976,智佳金服,4651,normal,4651,269,0,1,8.67,9.55,11,12.53,15,47543.13,34963.43,48045.13,37744.28,29089.47,5.39,6.5,17.72,10.91,
4651_2018-03-31,民营系,2018-03-31,4289,0,12,943,智佳金服,4651,normal,4651,303,0,0,9.03,9.56,11,13,15,38750.44,27650,32350.44,21076.32,31089.38,4.49,4.12,15.22,8.57,
4651_2018-04-30,民营系,2018-04-30,6794,0,11,816,智佳金服,4651,normal,4651,274,0,0,8.95,0,11,13,15,32600.38,0,32084,31460.77,37168.12,4.23,3.66,14.39,7.56,
4651_2018-05-31,民营系,2018-05-31,5773,0,8,855,智佳金服,4651,normal,4651,265,0,1,8.75,11.25,10.63,12.6,14.58,43104.65,18043,41675.31,22801.9,27239.8,3.96,3.92,13.86,7.76,
4651_2018-06-30,民营系,2018-06-30,9330,0,7,804,智佳金服,4651,normal,4651,253,0,1,8.51,0,10,12,14,46071.85,0,43729.73,36739,42256.89,3.4,4.13,12.61,7.63,
4651_2018-07-31,民营系,2018-07-31,8843,0,6,827,智佳金服,4651,normal,4651,265,0,5,8.49,0,10,12,14,67220.45,0,39165.87,46752.02,77828.76,3.12,4.23,11.21,7.61,
531_2017-08-31,民营系,2017-08-31,385,0,83,465,众房宝,531,normal,531,92,2,37,7.71,10,10.5,12.49,15.94,89349.26,12387.78,68984.66,67807.56,92359.59,18.27,22.13,51.7,46.83,
531_2017-09-30,民营系,2017-09-30,310,5,93,375,众房宝,531,normal,531,256,0,5,8,10,10.5,11.66,14.33,64885.21,1012.43,41852.86,70989.34,98704.93,14.14,21.26,38.74,44.99,
531_2017-10-31,民营系,2017-10-31,306,1,89,292,众房宝,531,normal,531,197,0,1,8,10,10.5,11.22,13.39,65867.49,6132.59,84683.43,104130.95,140102.35,12.23,18.23,27.76,41.69,
531_2017-11-30,民营系,2017-11-30,275,6,120,301,众房宝,531,normal,531,313,0,5,12.98,10.05,10.5,11.06,12.96,35293.92,6452,77258.16,46135.35,105042.21,10.79,22.76,23.29,46.06,
531_2017-12-31,民营系,2017-12-31,255,4,120,321,众房宝,531,normal,531,234,1,4,12.52,10,10.49,11.22,13.16,37885.4,14053.8,88695.93,105522.59,135698.84,11.93,21.96,24.84,45.6,
531_2018-01-31,民营系,2018-01-31,274,1,113,400,众房宝,531,normal,531,217,0,1,8,10.01,10.52,11.04,13.05,65054.05,29311.93,99672.97,41629.3,183356.16,10.68,21.47,19.55,44.64,
531_2018-02-28,民营系,2018-02-28,229,3,134,473,众房宝,531,normal,531,221,0,8,8,10.03,10.55,11,13.11,62193.03,29055.04,22377.33,49160.82,119518.24,10.22,16.06,18.88,37.13,
531_2018-03-31,民营系,2018-03-31,226,5,95,405,众房宝,531,normal,531,208,0,5,8,10,10.62,11,12.83,72346.23,22798.53,48453.4,43676.62,152595.22,6.49,17.27,14.85,39.12,
531_2018-04-30,民营系,2018-04-30,197,1,193,377,众房宝,531,normal,531,189,0,24,0,10,10.5,11,13.08,0,14054,100647.3,53219.88,245462.5,9.71,14.52,28.15,34.36,
531_2018-05-31,民营系,2018-05-31,236,4,106,463,众房宝,531,normal,531,189,0,14,8,10,10.5,11,13.01,71880.29,20534.56,19753,68159.14,95881.38,9.88,17.09,20.64,42.56,
531_2018-06-30,民营系,2018-06-30,148,7,257,262,众房宝,531,normal,531,212,0,38,13.51,10,10.5,11,13,17293.2,19594.95,16682.11,27377.44,176403.14,8.09,12.7,36.75,31.76,
531_2018-07-31,民营系,2018-07-31,251,2,272,244,众房宝,531,normal,531,129,0,50,8,10,10.5,11,12.42,112751.29,22293.16,20428.31,24424.68,138478.85,6.54,9.09,32.71,24.33,
3098_2017-08-31,上市系,2017-08-31,223,0,50,173,惠投无忧,3098,normal,3098,70,0,18,0,8.5,8.8,9,10.26,0,64.75,30253.5,3943.82,4634.06,10.5,20.06,39.52,47.28,
3098_2017-09-30,上市系,2017-09-30,376,4,48,303,惠投无忧,3098,normal,3098,111,0,32,0,8.5,8.8,9,10.04,0,1069.42,10521,9621.14,52533.12,9.38,21.86,39.72,48.68,
3098_2017-10-31,上市系,2017-10-31,388,1,49,255,惠投无忧,3098,normal,3098,109,0,22,0,8.5,8.8,9,10.04,0,341.47,1101.5,5944.44,65079.07,9.13,21.87,40.43,48.37,
3098_2017-11-30,上市系,2017-11-30,285,2,41,193,惠投无忧,3098,normal,3098,182,0,9,8,8.5,8.79,9,10.19,21,128.05,336.83,1935.85,1709.09,9.65,22.53,40.68,48.91,
3098_2017-12-31,上市系,2017-12-31,321,2,47,293,惠投无忧,3098,normal,3098,212,0,9,0,8.5,8.8,9,10.18,0,2942.24,744.33,7240.07,11109.46,10.52,23.61,44.41,49.38,
3098_2018-01-31,上市系,2018-01-31,354,4,81,393,惠投无忧,3098,normal,3098,290,0,18,0,8.5,8.8,9,10.24,0,642,3234.65,5190.11,9188.85,10.6,21.53,41.91,48.05,
3098_2018-02-28,上市系,2018-02-28,348,2,54,289,惠投无忧,3098,normal,3098,173,0,9,0,8.5,8.8,9,10.28,0,342.21,2887.1,8543.24,11363.11,10.28,19.82,39.59,46.44,
3098_2018-03-31,上市系,2018-03-31,267,2,82,342,惠投无忧,3098,normal,3098,297,0,10,0,8.5,8.8,9,10.72,0,48.96,32,88.69,49.9,10.07,18.47,35.13,44.54,
3098_2018-04-30,上市系,2018-04-30,294,0,44,240,惠投无忧,3098,normal,3098,143,0,2,0,8.5,8.8,9.02,10.79,0,32.67,20.83,297.57,66.94,10.79,17.53,32.05,43.47,
3098_2018-05-31,上市系,2018-05-31,359,0,41,222,惠投无忧,3098,normal,3098,94,0,9,0,8.5,8.8,9,10.63,0,64.88,324.07,978.22,2839.08,10.35,16.89,34.98,42.73,
3098_2018-06-30,上市系,2018-06-30,255,0,30,191,惠投无忧,3098,normal,3098,88,1,5,0,8.5,8.8,9,10.54,0,403,782,8947.79,9585.04,10.91,17.19,38.06,43.82,
3098_2018-07-31,上市系,2018-07-31,159,1,46,155,惠投无忧,3098,normal,3098,54,0,12,0,8.5,8.8,9,10.02,0,1719,54391.5,32261.24,27982.73,12.7,19.03,41.5,45.84,
2105_2017-08-31,民营系,2017-08-31,157,1,69,244,丰投网,2105,normal,2105,134,5,14,0,9.14,9.1,0,0,0,27457,27231.01,0,0,40.42,24.42,55.86,52.48,
2105_2017-09-30,民营系,2017-09-30,132,3,77,277,丰投网,2105,normal,2105,160,5,31,9.08,9.03,9.12,9.14,0,3610.67,16327.84,20052.32,33856.56,0,35.73,24.29,51.82,54.01,
2105_2017-10-31,民营系,2017-10-31,138,1,61,243,丰投网,2105,normal,2105,147,5,14,9,9.01,9.03,0,0,3500,17411.02,29224.34,0,0,35.92,22.72,52.07,53.24,
2105_2017-11-30,民营系,2017-11-30,144,1,64,260,丰投网,2105,normal,2105,157,6,17,0,9.02,9.07,9,0,0,18956.77,27674.36,22,0,36.58,24.32,53.4,53.63,
2105_2017-12-31,民营系,2017-12-31,121,2,67,252,丰投网,2105,normal,2105,176,2,13,9,9.1,9.18,9,0,7912.27,25352.17,25998.92,90996,0,38.97,24.37,53.39,54.32,
2105_2018-01-31,民营系,2018-01-31,134,2,85,258,丰投网,2105,normal,2105,261,8,3,9,9,9,0,0,16642,19193.61,18017.88,0,0,36.52,26.08,51.05,54.56,
2105_2018-02-28,民营系,2018-02-28,124,1,44,236,丰投网,2105,normal,2105,192,1,10,9,9,9,0,0,13622.79,11149.28,17036.94,0,0,36.23,25.67,49.9,55.06,
2105_2018-03-31,民营系,2018-03-31,137,3,108,292,丰投网,2105,normal,2105,402,5,11,9,9,9,0,0,3190.8,6118.36,1645.09,0,0,40.27,28.03,55.76,54.86,
2105_2018-04-30,民营系,2018-04-30,138,1,90,266,丰投网,2105,normal,2105,349,1,15,9,9,9,0,0,9174.03,9016.18,4459.18,0,0,34.63,28.09,55.84,54.72,
2105_2018-05-31,民营系,2018-05-31,144,1,73,261,丰投网,2105,normal,2105,267,0,17,9,9,9,0,0,13253.68,14532.02,8746.7,0,0,28.24,32.03,57.64,58.83,
2105_2018-06-30,民营系,2018-06-30,140,1,84,256,丰投网,2105,normal,2105,262,0,18,9,9,9,0,0,24683.28,21961.15,28738.49,0,0,26.51,31.25,57.93,57.04,
2105_2018-07-31,民营系,2018-07-31,120,1,55,180,丰投网,2105,normal,2105,175,0,8,9,9,9,0,0,27833.7,34814.24,49208.64,0,0,26.89,29.98,59.71,56.99,
5653_2017-08-31,民营系,2017-08-31,143,5,92,168,相融网,5653,normal,5653,0,0,40,0,10,11,12,0,0,6354.73,3370.33,3422.06,0,21.57,30.05,63.72,60.1,
5653_2017-09-30,民营系,2017-09-30,132,9,105,183,相融网,5653,normal,5653,0,0,54,0,10,11,12,12,0,3219.12,29328.86,8738.59,375,14.98,26.25,54.49,57.68,
5653_2017-10-31,民营系,2017-10-31,169,5,84,189,相融网,5653,normal,5653,1,0,40,16,10.18,11,12,12,28434.38,2623.76,475.33,2293.18,1119,13.78,28.69,56.12,58.29,
5653_2017-11-30,民营系,2017-11-30,160,4,76,196,相融网,5653,normal,5653,2,0,39,14.4,9.28,10.03,10.5,11.54,50467.8,7226.13,904.27,3026.29,2087.83,10.86,30.19,52.98,58.61,
5653_2017-12-31,民营系,2017-12-31,148,4,92,189,相融网,5653,normal,5653,5,1,40,13,9,9.5,10.07,11.33,50273.1,52252.33,40901.88,16030.47,50765,13.07,29.51,59.71,58.69,
5653_2018-01-31,民营系,2018-01-31,115,7,83,203,相融网,5653,normal,5653,45,0,33,13,9,9.5,10,11.6,54956.67,2333.6,23071.88,38625.38,3684.5,11.96,29.01,55.43,57.75,
5653_2018-02-28,民营系,2018-02-28,284,0,39,149,相融网,5653,normal,5653,11,0,13,13,0,9.5,10,11.19,32140.67,0,36717,18915.33,29897.73,11.53,28.7,53.44,56.98,
5653_2018-03-31,民营系,2018-03-31,106,4,79,162,相融网,5653,normal,5653,4,0,32,13,9.08,9.5,10,11,71141.91,332.44,323,349.08,367.5,12.41,28.67,62.03,56.87,
5653_2018-04-30,民营系,2018-04-30,107,7,84,202,相融网,5653,normal,5653,1,0,41,0,9.05,9.5,10.12,11,0,497.59,332,2038.05,2484.33,12.01,28.24,60.03,57.24,
5653_2018-05-31,民营系,2018-05-31,102,4,91,171,相融网,5653,normal,5653,0,2,32,0,9,9.5,10,11,0,618.44,534.64,326,607.83,13.95,26.65,60.47,56.98,
5653_2018-06-30,民营系,2018-06-30,112,2,71,147,相融网,5653,normal,5653,2,0,26,0,9.27,9.5,10.09,11,0,442.17,440.29,377,346.67,13.32,25.83,66.59,56.38,
